Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
440000,Corn,FR,France,2024,2026,4,4,Area Harvested,4,(1000 HA),1594.0
440000,Corn,FR,France,2024,2026,4,28,Production,8,(1000 MT),14843.0
440000,Corn,FR,France,2025,2026,4,4,Area Harvested,4,(1000 HA),1595.0
440000,Corn,FR,France,2025,2026,4,28,Production,8,(1000 MT),13600.0
440000,Corn,FR,France,2026,2026,8,4,Area Harvested,4,(1000 HA),1230.0
440000,Corn,FR,France,2026,2026,8,28,Production,8,(1000 MT),8500.0
440000,Corn,GM,Germany,2022,2023,4,4,Area Harvested,4,(1000 HA),457.0
440000,Corn,GM,Germany,2022,2023,4,28,Production,8,(1000 MT),3837.0
440000,Corn,GM,Germany,2023,2024,8,4,Area Harvested,4,(1000 HA),466.0
440000,Corn,GM,Germany,2023,2024,8,28,Production,8,(1000 MT),4499.0
440000,Corn,GM,Germany,2024,2025,4,4,Area Harvested,4,(1000 HA),498.0
440000,Corn,GM,Germany,2024,2025,4,28,Production,8,(1000 MT),5011.0
440000,Corn,GM,Germany,2025,2026,4,4,Area Harvested,4,(1000 HA),490.0
440000,Corn,GM,Germany,2025,2026,4,28,Production,8,(1000 MT),4845.0
440000,Corn,GM,Germany,2026,2026,8,4,Area Harvested,4,(1000 HA),500.0
440000,Corn,GM,Germany,2026,2026,8,28,Production,8,(1000 MT),4450.0
440000,Corn,GR,Greece,2022,2024,12,4,Area Harvested,4,(1000 HA),125.0
440000,Corn,GR,Greece,2022,2024,12,28,Production,8,(1000 MT),1200.0
440000,Corn,GR,Greece,2023,2025,4,4,Area Harvested,4,(1000 HA),130.0
440000,Corn,GR,Greece,2023,2025,4,28,Production,8,(1000 MT),1190.0
440000,Corn,GR,Greece,2024,2026,4,4,Area Harvested,4,(1000 HA),115.0
440000,Corn,GR,Greece,2024,2026,4,28,Production,8,(1000 MT),970.0
440000,Corn,GR,Greece,2025,2026,4,4,Area Harvested,4,(1000 HA),115.0
440000,Corn,GR,Greece,2025,2026,4,28,Production,8,(1000 MT),960.0
440000,Corn,GR,Greece,2026,2026,8,4,Area Harvested,4,(1000 HA),120.0
440000,Corn,GR,Greece,2026,2026,8,28,Production,8,(1000 MT),1100.0
440000,Corn,HU,Hungary,2022,2024,6,4,Area Harvested,4,(1000 HA),817.0
440000,Corn,HU,Hungary,2022,2024,6,28,Production,8,(1000 MT),2766.0
440000,Corn,HU,Hungary,2023,2024,12,4,Area Harvested,4,(1000 HA),771.0
440000,Corn,HU,Hungary,2023,2024,12,28,Production,8,(1000 MT),6242.0
440000,Corn,HU,Hungary,2024,2026,4,4,Area Harvested,4,(1000 HA),883.0
440000,Corn,HU,Hungary,2024,2026,4,28,Production,8,(1000 MT),5298.0
440000,Corn,HU,Hungary,2025,2026,4,4,Area Harvested,4,(1000 HA),744.0
440000,Corn,HU,Hungary,2025,2026,4,28,Production,8,(1000 MT),3773.0
440000,Corn,HU,Hungary,2026,2026,8,4,Area Harvested,4,(1000 HA),590.0
440000,Corn,HU,Hungary,2026,2026,8,28,Production,8,(1000 MT),2350.0
440000,Corn,IT,Italy,2022,2023,4,4,Area Harvested,4,(1000 HA),575.0
440000,Corn,IT,Italy,2022,2023,4,28,Production,8,(1000 MT),4030.0
440000,Corn,IT,Italy,2023,2024,4,4,Area Harvested,4,(1000 HA),520.0
440000,Corn,IT,Italy,2023,2024,4,28,Production,8,(1000 MT),5304.0
440000,Corn,IT,Italy,2024,2025,4,4,Area Harvested,4,(1000 HA),480.0
440000,Corn,IT,Italy,2024,2025,4,28,Production,8,(1000 MT),4660.0
440000,Corn,IT,Italy,2025,2026,4,4,Area Harvested,4,(1000 HA),490.0
440000,Corn,IT,Italy,2025,2026,4,28,Production,8,(1000 MT),4750.0
440000,Corn,IT,Italy,2026,2026,8,4,Area Harvested,4,(1000 HA),500.0
440000,Corn,IT,Italy,2026,2026,8,28,Production,8,(1000 MT),4700.0
440000,Corn,LH,Lithuania,2022,2023,4,4,Area Harvested,4,(1000 HA),19.0
440000,Corn,LH,Lithuania,2022,2023,4,28,Production,8,(1000 MT),100.0
440000,Corn,LH,Lithuania,2023,2025,4,4,Area Harvested,4,(1000 HA),11.0
440000,Corn,LH,Lithuania,2023,2025,4,28,Production,8,(1000 MT),92.0
440000,Corn,LH,Lithuania,2024,2026,4,4,Area Harvested,4,(1000 HA),15.0
440000,Corn,LH,Lithuania,2024,2026,4,28,Production,8,(1000 MT),112.0
440000,Corn,LH,Lithuania,2025,2026,4,4,Area Harvested,4,(1000 HA),17.0
440000,Corn,LH,Lithuania,2025,2026,4,28,Production,8,(1000 MT),122.0
440000,Corn,LH,Lithuania,2026,2026,8,4,Area Harvested,4,(1000 HA),17.0
440000,Corn,LH,Lithuania,2026,2026,8,28,Production,8,(1000 MT),120.0
440000,Corn,NL,Netherlands,2022,2024,4,4,Area Harvested,4,(1000 HA),14.0
440000,Corn,NL,Netherlands,2022,2024,4,28,Production,8,(1000 MT),168.0
440000,Corn,NL,Netherlands,2023,2024,4,4,Area Harvested,4,(1000 HA),12.0
440000,Corn,NL,Netherlands,2023,2024,4,28,Production,8,(1000 MT),144.0
440000,Corn,NL,Netherlands,2024,2025,4,4,Area Harvested,4,(1000 HA),12.0
440000,Corn,NL,Netherlands,2024,2025,4,28,Production,8,(1000 MT),144.0
440000,Corn,NL,Netherlands,2025,2026,4,4,Area Harvested,4,(1000 HA),9.0
440000,Corn,NL,Netherlands,2025,2026,4,28,Production,8,(1000 MT),111.0
440000,Corn,NL,Netherlands,2026,2026,8,4,Area Harvested,4,(1000 HA),8.0
440000,Corn,NL,Netherlands,2026,2026,8,28,Production,8,(1000 MT),104.0
440000,Corn,PL,Poland,2022,2025,9,4,Area Harvested,4,(1000 HA),1196.0
440000,Corn,PL,Poland,2022,2025,9,28,Production,8,(1000 MT),8000.0
440000,Corn,PL,Poland,2023,2025,9,4,Area Harvested,4,(1000 HA),1250.0
440000,Corn,PL,Poland,2023,2025,9,28,Production,8,(1000 MT),8500.0
440000,Corn,PL,Poland,2024,2025,9,4,Area Harvested,4,(1000 HA),1200.0
440000,Corn,PL,Poland,2024,2025,9,28,Production,8,(1000 MT),8700.0
440000,Corn,PL,Poland,2025,2026,4,4,Area Harvested,4,(1000 HA),1250.0
440000,Corn,PL,Poland,2025,2026,4,28,Production,8,(1000 MT),9300.0
440000,Corn,PL,Poland,2026,2026,8,4,Area Harvested,4,(1000 HA),1240.0
440000,Corn,PL,Poland,2026,2026,8,28,Production,8,(1000 MT),9020.0
440000,Corn,PO,Portugal,2022,2024,4,4,Area Harvested,4,(1000 HA),74.0
440000,Corn,PO,Portugal,2022,2024,4,28,Production,8,(1000 MT),713.0
440000,Corn,PO,Portugal,2023,2025,4,4,Area Harvested,4,(1000 HA),75.0
440000,Corn,PO,Portugal,2023,2025,4,28,Production,8,(1000 MT),767.0
440000,Corn,PO,Portugal,2024,2026,4,4,Area Harvested,4,(1000 HA),75.0
440000,Corn,PO,Portugal,2024,2026,4,28,Production,8,(1000 MT),722.0
440000,Corn,PO,Portugal,2025,2026,4,4,Area Harvested,4,(1000 HA),65.0
440000,Corn,PO,Portugal,2025,2026,4,28,Production,8,(1000 MT),618.0
440000,Corn,PO,Portugal,2026,2026,8,4,Area Harvested,4,(1000 HA),70.0
440000,Corn,PO,Portugal,2026,2026,8,28,Production,8,(1000 MT),620.0
440000,Corn,RO,Romania,2022,2025,9,4,Area Harvested,4,(1000 HA),2431.0
440000,Corn,RO,Romania,2022,2025,9,28,Production,8,(1000 MT),8500.0
440000,Corn,RO,Romania,2023,2025,9,4,Area Harvested,4,(1000 HA),2164.0
440000,Corn,RO,Romania,2023,2025,9,28,Production,8,(1000 MT),10200.0
440000,Corn,RO,Romania,2024,2026,4,4,Area Harvested,4,(1000 HA),2110.0
440000,Corn,RO,Romania,2024,2026,4,28,Production,8,(1000 MT),7100.0
440000,Corn,RO,Romania,2025,2026,4,4,Area Harvested,4,(1000 HA),1850.0
440000,Corn,RO,Romania,2025,2026,4,28,Production,8,(1000 MT),6500.0
440000,Corn,RO,Romania,2026,2026,8,4,Area Harvested,4,(1000 HA),1680.0
440000,Corn,RO,Romania,2026,2026,8,28,Production,8,(1000 MT),7237.0
440000,Corn,LO,Slovakia,2022,2026,8,4,Area Harvested,4,(1000 HA),176.0
440000,Corn,LO,Slovakia,2022,2026,8,28,Production,8,(1000 MT),684.0
440000,Corn,LO,Slovakia,2023,2026,8,4,Area Harvested,4,(1000 HA),138.0
440000,Corn,LO,Slovakia,2023,2026,8,28,Production,8,(1000 MT),1106.0
440000,Corn,LO,Slovakia,2024,2026,8,4,Area Harvested,4,(1000 HA),148.0
440000,Corn,LO,Slovakia,2024,2026,8,28,Production,8,(1000 MT),1064.0
440000,Corn,LO,Slovakia,2025,2026,8,4,Area Harvested,4,(1000 HA),150.0
440000,Corn,LO,Slovakia,2025,2026,8,28,Production,8,(1000 MT),1138.0
440000,Corn,LO,Slovakia,2026,2026,8,4,Area Harvested,4,(1000 HA),160.0
440000,Corn,LO,Slovakia,2026,2026,8,28,Production,8,(1000 MT),750.0
440000,Corn,SI,Slovenia,2022,2024,4,4,Area Harvested,4,(1000 HA),42.0
440000,Corn,SI,Slovenia,2022,2024,4,28,Production,8,(1000 MT),278.0
440000,Corn,SI,Slovenia,2023,2025,4,4,Area Harvested,4,(1000 HA),44.0
440000,Corn,SI,Slovenia,2023,2025,4,28,Production,8,(1000 MT),389.0
440000,Corn,SI,Slovenia,2024,2026,4,4,Area Harvested,4,(1000 HA),42.0
440000,Corn,SI,Slovenia,2024,2026,4,28,Production,8,(1000 MT),385.0
440000,Corn,SI,Slovenia,2025,2026,4,4,Area Harvested,4,(1000 HA),43.0
440000,Corn,SI,Slovenia,2025,2026,4,28,Production,8,(1000 MT),341.0
440000,Corn,SI,Slovenia,2026,2026,8,4,Area Harvested,4,(1000 HA),40.0
440000,Corn,SI,Slovenia,2026,2026,8,28,Production,8,(1000 MT),360.0
440000,Corn,SP,Spain,2022,2024,10,4,Area Harvested,4,(1000 HA),314.0
440000,Corn,SP,Spain,2022,2024,10,28,Production,8,(1000 MT),3590.0
440000,Corn,SP,Spain,2023,2024,10,4,Area Harvested,4,(1000 HA),248.0
440000,Corn,SP,Spain,2023,2024,10,28,Production,8,(1000 MT),2910.0
440000,Corn,SP,Spain,2024,2026,4,4,Area Harvested,4,(1000 HA),289.0
440000,Corn,SP,Spain,2024,2026,4,28,Production,8,(1000 MT),3542.0
440000,Corn,SP,Spain,2025,2026,4,4,Area Harvested,4,(1000 HA),322.0
440000,Corn,SP,Spain,2025,2026,4,28,Production,8,(1000 MT),4056.0
440000,Corn,SP,Spain,2026,2026,8,4,Area Harvested,4,(1000 HA),325.0
440000,Corn,SP,Spain,2026,2026,8,28,Production,8,(1000 MT),3850.0
2631000,Cotton,BU,Bulgaria,2022,2023,4,4,Area Harvested,4,(1000 HA),2.0
2631000,Cotton,BU,Bulgaria,2022,2023,4,28,Production,27,1000 480 lb. Bales,10.0
2631000,Cotton,BU,Bulgaria,2023,2024,4,4,Area Harvested,4,(1000 HA),2.0
2631000,Cotton,BU,Bulgaria,2023,2024,4,28,Production,27,1000 480 lb. Bales,10.0
2631000,Cotton,BU,Bulgaria,2024,2025,4,4,Area Harvested,4,(1000 HA),2.0
2631000,Cotton,BU,Bulgaria,2024,2025,4,28,Production,27,1000 480 lb. Bales,10.0
2631000,Cotton,BU,Bulgaria,2025,2026,4,4,Area Harvested,4,(1000 HA),2.0
2631000,Cotton,BU,Bulgaria,2025,2026,4,28,Production,27,1000 480 lb. Bales,10.0
2631000,Cotton,BU,Bulgaria,2026,2026,8,4,Area Harvested,4,(1000 HA),2.0
2631000,Cotton,BU,Bulgaria,2026,2026,8,28,Production,27,1000 480 lb. Bales,10.0
2631000,Cotton,GR,Greece,2022,2025,4,4,Area Harvested,4,(1000 HA),256.0
2631000,Cotton,GR,Greece,2022,2025,4,28,Production,27,1000 480 lb. Bales,1450.0
2631000,Cotton,GR,Greece,2023,2026,8,4,Area Harvested,4,(1000 HA),200.0
2631000,Cotton,GR,Greece,2023,2026,8,28,Production,27,1000 480 lb. Bales,1050.0
2631000,Cotton,GR,Greece,2024,2026,8,4,Area Harvested,4,(1000 HA),224.0
2631000,Cotton,GR,Greece,2024,2026,8,28,Production,27,1000 480 lb. Bales,1125.0
2631000,Cotton,GR,Greece,2025,2026,8,4,Area Harvested,4,(1000 HA),200.0
2631000,Cotton,GR,Greece,2025,2026,8,28,Production,27,1000 480 lb. Bales,1050.0
2631000,Cotton,GR,Greece,2026,2026,8,4,Area Harvested,4,(1000 HA),190.0
2631000,Cotton,GR,Greece,2026,2026,8,28,Production,27,1000 480 lb. Bales,1050.0
2631000,Cotton,SP,Spain,2022,2025,4,4,Area Harvested,4,(1000 HA),52.0
2631000,Cotton,SP,Spain,2022,2025,4,28,Production,27,1000 480 lb. Bales,183.0
2631000,Cotton,SP,Spain,2023,2026,8,4,Area Harvested,4,(1000 HA),52.0
2631000,Cotton,SP,Spain,2023,2026,8,28,Production,27,1000 480 lb. Bales,80.0
2631000,Cotton,SP,Spain,2024,2026,8,4,Area Harvested,4,(1000 HA),51.0
2631000,Cotton,SP,Spain,2024,2026,8,28,Production,27,1000 480 lb. Bales,165.0
2631000,Cotton,SP,Spain,2025,2026,8,4,Area Harvested,4,(1000 HA),47.0
2631000,Cotton,SP,Spain,2025,2026,8,28,Production,27,1000 480 lb. Bales,170.0
2631000,Cotton,SP,Spain,2026,2026,8,4,Area Harvested,4,(1000 HA),55.0
2631000,Cotton,SP,Spain,2026,2026,8,28,Production,27,1000 480 lb. Bales,190.0
2226000,"Oilseed, Rapeseed",AU,Austria,2022,2024,7,4,Area Harvested,4,(1000 HA),28.0
2226000,"Oilseed, Rapeseed",AU,Austria,2022,2024,7,28,Production,8,(1000 MT),91.0
2226000,"Oilseed, Rapeseed",AU,Austria,2023,2024,7,4,Area Harvested,4,(1000 HA),27.0
2226000,"Oilseed, Rapeseed",AU,Austria,2023,2024,7,28,Production,8,(1000 MT),86.0
2226000,"Oilseed, Rapeseed",AU,Austria,2024,2025,4,4,Area Harvested,4,(1000 HA),24.0
2226000,"Oilseed, Rapeseed",AU,Austria,2024,2025,4,28,Production,8,(1000 MT),71.0
2226000,"Oilseed, Rapeseed",AU,Austria,2025,2026,4,4,Area Harvested,4,(1000 HA),20.0
2226000,"Oilseed, Rapeseed",AU,Austria,2025,2026,4,28,Production,8,(1000 MT),65.0
2226000,"Oilseed, Rapeseed",AU,Austria,2026,2026,8,4,Area Harvested,4,(1000 HA),20.0
2226000,"Oilseed, Rapeseed",AU,Austria,2026,2026,8,28,Production,8,(1000 MT),65.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2022,2024,4,4,Area Harvested,4,(1000 HA),9.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2022,2024,4,28,Production,8,(1000 MT),36.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2023,2025,4,4,Area Harvested,4,(1000 HA),15.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2023,2025,4,28,Production,8,(1000 MT),54.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2024,2026,4,4,Area Harvested,4,(1000 HA),15.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2024,2026,4,28,Production,8,(1000 MT),60.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2025,2026,4,4,Area Harvested,4,(1000 HA),15.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2025,2026,4,28,Production,8,(1000 MT),55.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2026,2026,8,4,Area Harvested,4,(1000 HA),13.0
2226000,"Oilseed, Rapeseed",BE,Belgium-Luxembourg,2026,2026,8,28,Production,8,(1000 MT),52.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2022,2025,4,4,Area Harvested,4,(1000 HA),129.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2022,2025,4,28,Production,8,(1000 MT),300.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2023,2025,4,4,Area Harvested,4,(1000 HA),80.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2023,2025,4,28,Production,8,(1000 MT),207.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2024,2026,1,4,Area Harvested,4,(1000 HA),64.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2024,2026,1,28,Production,8,(1000 MT),160.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2025,2026,4,4,Area Harvested,4,(1000 HA),106.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2025,2026,4,28,Production,8,(1000 MT),295.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2026,2026,8,4,Area Harvested,4,(1000 HA),160.0
2226000,"Oilseed, Rapeseed",BU,Bulgaria,2026,2026,8,28,Production,8,(1000 MT),450.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2022,2024,4,4,Area Harvested,4,(1000 HA),22.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2022,2024,4,28,Production,8,(1000 MT),58.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2023,2024,4,4,Area Harvested,4,(1000 HA),15.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2023,2024,4,28,Production,8,(1000 MT),43.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2024,2025,4,4,Area Harvested,4,(1000 HA),18.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2024,2025,4,28,Production,8,(1000 MT),53.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2025,2026,4,4,Area Harvested,4,(1000 HA),18.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2025,2026,4,28,Production,8,(1000 MT),53.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2026,2026,8,4,Area Harvested,4,(1000 HA),20.0
2226000,"Oilseed, Rapeseed",HR,Croatia,2026,2026,8,28,Production,8,(1000 MT),56.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2022,2024,6,4,Area Harvested,4,(1000 HA),344.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2022,2024,6,28,Production,8,(1000 MT),1166.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2023,2024,6,4,Area Harvested,4,(1000 HA),380.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2023,2024,6,28,Production,8,(1000 MT),1309.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2024,2025,11,4,Area Harvested,4,(1000 HA),343.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2024,2025,11,28,Production,8,(1000 MT),947.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2025,2026,4,4,Area Harvested,4,(1000 HA),335.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2025,2026,4,28,Production,8,(1000 MT),1026.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2026,2026,8,4,Area Harvested,4,(1000 HA),312.0
2226000,"Oilseed, Rapeseed",EZ,Czech Republic,2026,2026,8,28,Production,8,(1000 MT),945.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2022,2025,5,4,Area Harvested,4,(1000 HA),198.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2022,2025,5,28,Production,8,(1000 MT),889.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2023,2025,5,4,Area Harvested,4,(1000 HA),211.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2023,2025,5,28,Production,8,(1000 MT),823.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2024,2026,4,4,Area Harvested,4,(1000 HA),181.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2024,2026,4,28,Production,8,(1000 MT),706.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2025,2026,4,4,Area Harvested,4,(1000 HA),161.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2025,2026,4,28,Production,8,(1000 MT),752.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2026,2026,8,4,Area Harvested,4,(1000 HA),165.0
2226000,"Oilseed, Rapeseed",DA,Denmark,2026,2026,8,28,Production,8,(1000 MT),702.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2022,2023,4,4,Area Harvested,4,(1000 HA),86.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2022,2023,4,28,Production,8,(1000 MT),219.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2023,2024,4,4,Area Harvested,4,(1000 HA),75.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2023,2024,4,28,Production,8,(1000 MT),138.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2024,2025,4,4,Area Harvested,4,(1000 HA),59.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2024,2025,4,28,Production,8,(1000 MT),96.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2025,2026,4,4,Area Harvested,4,(1000 HA),62.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2025,2026,4,28,Production,8,(1000 MT),169.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2026,2026,8,4,Area Harvested,4,(1000 HA),60.0
2226000,"Oilseed, Rapeseed",EN,Estonia,2026,2026,8,28,Production,8,(1000 MT),130.0
2226000,"Oilseed, Rapeseed",FI,Finland,2022,2024,4,4,Area Harvested,4,(1000 HA),41.0
2226000,"Oilseed, Rapeseed",FI,Finland,2022,2024,4,28,Production,8,(1000 MT),56.0
2226000,"Oilseed, Rapeseed",FI,Finland,2023,2025,4,4,Area Harvested,4,(1000 HA),44.0
2226000,"Oilseed, Rapeseed",FI,Finland,2023,2025,4,28,Production,8,(1000 MT),53.0
2226000,"Oilseed, Rapeseed",FI,Finland,2024,2025,4,4,Area Harvested,4,(1000 HA),37.0
2226000,"Oilseed, Rapeseed",FI,Finland,2024,2025,4,28,Production,8,(1000 MT),48.0
2226000,"Oilseed, Rapeseed",FI,Finland,2025,2026,4,4,Area Harvested,4,(1000 HA),57.0
2226000,"Oilseed, Rapeseed",FI,Finland,2025,2026,4,28,Production,8,(1000 MT),63.0
2226000,"Oilseed, Rapeseed",FI,Finland,2026,2026,8,4,Area Harvested,4,(1000 HA),70.0
2226000,"Oilseed, Rapeseed",FI,Finland,2026,2026,8,28,Production,8,(1000 MT),98.0
2226000,"Oilseed, Rapeseed",FR,France,2022,2025,7,4,Area Harvested,4,(1000 HA),1230.0
2226000,"Oilseed, Rapeseed",FR,France,2022,2025,7,28,Production,8,(1000 MT),4529.0
2226000,"Oilseed, Rapeseed",FR,France,2023,2025,7,4,Area Harvested,4,(1000 HA),1346.0
2226000,"Oilseed, Rapeseed",FR,France,2023,2025,7,28,Production,8,(1000 MT),4277.0
2226000,"Oilseed, Rapeseed",FR,France,2024,2026,4,4,Area Harvested,4,(1000 HA),1327.0
2226000,"Oilseed, Rapeseed",FR,France,2024,2026,4,28,Production,8,(1000 MT),3941.0
2226000,"Oilseed, Rapeseed",FR,France,2025,2026,4,4,Area Harvested,4,(1000 HA),1263.0
2226000,"Oilseed, Rapeseed",FR,France,2025,2026,4,28,Production,8,(1000 MT),4500.0
2226000,"Oilseed, Rapeseed",FR,France,2026,2026,8,4,Area Harvested,4,(1000 HA),1300.0
2226000,"Oilseed, Rapeseed",FR,France,2026,2026,8,28,Production,8,(1000 MT),4475.0
2226000,"Oilseed, Rapeseed",GM,Germany,2022,2024,4,4,Area Harvested,4,(1000 HA),1088.0
2226000,"Oilseed, Rapeseed",GM,Germany,2022,2024,4,28,Production,8,(1000 MT),4295.0
2226000,"Oilseed, Rapeseed",GM,Germany,2023,2025,4,4,Area Harvested,4,(1000 HA),1175.0
2226000,"Oilseed, Rapeseed",GM,Germany,2023,2025,4,28,Production,8,(1000 MT),4210.0
2226000,"Oilseed, Rapeseed",GM,Germany,2024,2026,4,4,Area Harvested,4,(1000 HA),1095.0
2226000,"Oilseed, Rapeseed",GM,Germany,2024,2026,4,28,Production,8,(1000 MT),3632.0
2226000,"Oilseed, Rapeseed",GM,Germany,2025,2026,4,4,Area Harvested,4,(1000 HA),1094.0
2226000,"Oilseed, Rapeseed",GM,Germany,2025,2026,4,28,Production,8,(1000 MT),3980.0
2226000,"Oilseed, Rapeseed",GM,Germany,2026,2026,8,4,Area Harvested,4,(1000 HA),1148.0
2226000,"Oilseed, Rapeseed",GM,Germany,2026,2026,8,28,Production,8,(1000 MT),4000.0
2226000,"Oilseed, Rapeseed",GR,Greece,2022,2024,4,4,Area Harvested,4,(1000 HA),16.0
2226000,"Oilseed, Rapeseed",GR,Greece,2022,2024,4,28,Production,8,(1000 MT),30.0
2226000,"Oilseed, Rapeseed",GR,Greece,2023,2025,4,4,Area Harvested,4,(1000 HA),9.0
2226000,"Oilseed, Rapeseed",GR,Greece,2023,2025,4,28,Production,8,(1000 MT),17.0
2226000,"Oilseed, Rapeseed",GR,Greece,2024,2026,4,4,Area Harvested,4,(1000 HA),6.0
2226000,"Oilseed, Rapeseed",GR,Greece,2024,2026,4,28,Production,8,(1000 MT),11.0
2226000,"Oilseed, Rapeseed",GR,Greece,2025,2026,4,4,Area Harvested,4,(1000 HA),6.0
2226000,"Oilseed, Rapeseed",GR,Greece,2025,2026,4,28,Production,8,(1000 MT),12.0
2226000,"Oilseed, Rapeseed",GR,Greece,2026,2026,8,4,Area Harvested,4,(1000 HA),6.0
2226000,"Oilseed, Rapeseed",GR,Greece,2026,2026,8,28,Production,8,(1000 MT),13.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2022,2024,4,4,Area Harvested,4,(1000 HA),205.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2022,2024,4,28,Production,8,(1000 MT),505.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2023,2025,4,4,Area Harvested,4,(1000 HA),189.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2023,2025,4,28,Production,8,(1000 MT),626.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2024,2026,4,4,Area Harvested,4,(1000 HA),172.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2024,2026,4,28,Production,8,(1000 MT),450.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2025,2026,4,4,Area Harvested,4,(1000 HA),144.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2025,2026,4,28,Production,8,(1000 MT),417.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2026,2026,8,4,Area Harvested,4,(1000 HA),154.0
2226000,"Oilseed, Rapeseed",HU,Hungary,2026,2026,8,28,Production,8,(1000 MT),435.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2022,2024,4,4,Area Harvested,4,(1000 HA),20.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2022,2024,4,28,Production,8,(1000 MT),78.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2023,2025,4,4,Area Harvested,4,(1000 HA),21.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2023,2025,4,28,Production,8,(1000 MT),97.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2024,2026,4,4,Area Harvested,4,(1000 HA),16.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2024,2026,4,28,Production,8,(1000 MT),67.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2025,2026,4,4,Area Harvested,4,(1000 HA),12.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2025,2026,4,28,Production,8,(1000 MT),58.0
2226000,"Oilseed, Rapeseed",EI,Ireland,2026,2026,8,4,Area Harvested,4,(1000 HA),18.0
